place_name,place_type,year,quarter,value
עספיא,מועצה מקומית,2013,4,3.0
עספיא,מועצה מקומית,2014,1,13.0
עספיא,מועצה מקומית,2014,2,9.0
עספיא,מועצה מקומית,2014,3,4.0
עספיא,מועצה מקומית,2014,4,4.0
עספיא,מועצה מקומית,2015,1,9.0
עספיא,מועצה מקומית,2015,2,27.0
עספיא,מועצה מקומית,2015,3,14.0
עספיא,מועצה מקומית,2015,4,3.0
עספיא,מועצה מקומית,2016,1,44.0
עספיא,מועצה מקומית,2016,2,115.0
עספיא,מועצה מקומית,2016,3,103.0
עספיא,מועצה מקומית,2016,4,73.0
עספיא,מועצה מקומית,2017,1,22.0
עספיא,מועצה מקומית,2017,2,6.0
עפולה,עירייה,2012,1,702.0
עפולה,עירייה,2012,2,576.0
עפולה,עירייה,2012,3,497.0
עפולה,עירייה,2012,4,246.0
עפולה,עירייה,2013,1,448.0
עפולה,עירייה,2013,2,598.0
עפולה,עירייה,2013,3,500.0
עפולה,עירייה,2013,4,513.0
עפולה,עירייה,2014,1,655.0
עפולה,עירייה,2014,2,423.0
עפולה,עירייה,2014,3,547.0
עפולה,עירייה,2014,4,703.0
עפולה,עירייה,2015,1,1152.0
עפולה,עירייה,2015,2,827.0
עפולה,עירייה,2015,3,812.0
עפולה,עירייה,2015,4,462.0
עפולה,עירייה,2016,1,756.0
עפולה,עירייה,2016,2,677.0
עפולה,עירייה,2016,3,735.0
עפולה,עירייה,2016,4,466.0
עפולה,עירייה,2017,1,1007.0
עפולה,עירייה,2017,2,541.0
עפרה,מועצה אזורית מטה בנימין,2012,2,6.0
עפרה,מועצה אזורית מטה בנימין,2012,3,9.0
עפרה,מועצה אזורית מטה בנימין,2012,4,1.0
עפרה,מועצה אזורית מטה בנימין,2013,2,4.0
עפרה,מועצה אזורית מטה בנימין,2013,4,1.0
עפרה,מועצה אזורית מטה בנימין,2014,2,1.0
עפרה,מועצה אזורית מטה בנימין,2014,4,4.0
עפרה,מועצה אזורית מטה בנימין,2015,1,5.0
עפרה,מועצה אזורית מטה בנימין,2015,2,9.0
עפרה,מועצה אזורית מטה בנימין,2016,1,14.0
עפרה,מועצה אזורית מטה בנימין,2016,2,12.0
עפרה,מועצה אזורית מטה בנימין,2016,3,4.0
עפרה,מועצה אזורית מטה בנימין,2016,4,1.0
עפרה,מועצה אזורית מטה בנימין,2017,1,4.0
עפרה,מועצה אזורית מטה בנימין,2017,2,1.0
עפרים,,2012,3,1.0
עפרים,,2015,3,2.0
עפרים,,2015,4,1.0
עץ אפרים,מועצה אזורית שומרון,2012,1,3.0
עץ אפרים,מועצה אזורית שומרון,2013,2,1.0
עץ אפרים,מועצה אזורית שומרון,2014,1,9.0
עץ אפרים,מועצה אזורית שומרון,2014,2,2.0
עץ אפרים,מועצה אזורית שומרון,2014,3,1.0
עץ אפרים,מועצה אזורית שומרון,2014,4,1.0
עץ אפרים,מועצה אזורית שומרון,2015,2,3.0
עץ אפרים,מועצה אזורית שומרון,2015,3,10.0
עץ אפרים,מועצה אזורית שומרון,2016,1,5.0
עץ אפרים,מועצה אזורית שומרון,2016,2,3.0
עץ אפרים,מועצה אזורית שומרון,2016,3,4.0
עץ אפרים,מועצה אזורית שומרון,2016,4,3.0
עץ אפרים,מועצה אזורית שומרון,2017,1,18.0
עצמון,,2012,2,1.0
עצמון שגב,מועצה אזורית משגב,2012,1,1.0
עצמון שגב,מועצה אזורית משגב,2012,2,2.0
עצמון שגב,מועצה אזורית משגב,2013,1,5.0
עצמון שגב,מועצה אזורית משגב,2013,2,3.0
עצמון שגב,מועצה אזורית משגב,2013,3,2.0
עצמון שגב,מועצה אזורית משגב,2013,4,5.0
עצמון שגב,מועצה אזורית משגב,2014,1,4.0
עצמון שגב,מועצה אזורית משגב,2014,2,5.0
עצמון שגב,מועצה אזורית משגב,2014,3,8.0
עצמון שגב,מועצה אזורית משגב,2014,4,1.0
עצמון שגב,מועצה אזורית משגב,2015,1,5.0
עצמון שגב,מועצה אזורית משגב,2015,2,5.0
עצמון שגב,מועצה אזורית משגב,2015,3,9.0
עצמון שגב,מועצה אזורית משגב,2015,4,11.0
עצמון שגב,מועצה אזורית משגב,2016,1,13.0
עצמון שגב,מועצה אזורית משגב,2016,2,15.0
עצמון שגב,מועצה אזורית משגב,2016,3,28.0
עצמון שגב,מועצה אזורית משגב,2016,4,23.0
עצמון שגב,מועצה אזורית משגב,2017,1,13.0
עצמון שגב,מועצה אזורית משגב,2017,2,12.0
עראבה,מועצה מקומית,2012,1,17.0
עראבה,מועצה מקומית,2012,2,11.0
עראבה,מועצה מקומית,2012,3,4.0
עראבה,מועצה מקומית,2012,4,17.0
עראבה,מועצה מקומית,2013,1,18.0
עראבה,מועצה מקומית,2013,2,16.0
עראבה,מועצה מקומית,2013,3,30.0
עראבה,מועצה מקומית,2013,4,11.0
עראבה,מועצה מקומית,2014,1,41.0
עראבה,מועצה מקומית,2014,2,40.0
עראבה,מועצה מקומית,2014,3,32.0
עראבה,מועצה מקומית,2014,4,11.0
עראבה,מועצה מקומית,2015,1,50.0
עראבה,מועצה מקומית,2015,2,120.0
עראבה,מועצה מקומית,2015,3,350.0
עראבה,מועצה מקומית,2015,4,220.0
עראבה,מועצה מקומית,2016,1,516.0
עראבה,מועצה מקומית,2016,2,327.0
עראבה,מועצה מקומית,2016,3,314.0
עראבה,מועצה מקומית,2016,4,126.0
עראבה,מועצה מקומית,2017,1,289.0
עראבה,מועצה מקומית,2017,2,200.0
עראבה ליד ג'נין,,2012,2,8.0
עראבה ליד ג'נין,,2012,4,3.0
עראבה ליד ג'נין,,2013,1,1.0
עראבה ליד ג'נין,,2013,4,3.0
עראבה ליד ג'נין,,2014,1,3.0
עראבה ליד ג'נין,,2014,2,1.0
עראבה ליד ג'נין,,2015,3,40.0
עראבה ליד ג'נין,,2015,4,1.0
עראמשה,מועצה אזורית מטה אשר,2013,3,1.0
עראמשה,מועצה אזורית מטה אשר,2015,1,1.0
עראמשה,מועצה אזורית מטה אשר,2016,3,7.0
עראמשה,מועצה אזורית מטה אשר,2017,1,5.0
ערד,עירייה,2012,1,180.0
ערד,עירייה,2012,2,199.0
ערד,עירייה,2012,3,207.0
ערד,עירייה,2012,4,238.0
ערד,עירייה,2013,1,332.0
ערד,עירייה,2013,2,318.0
ערד,עירייה,2013,3,189.0
ערד,עירייה,2013,4,207.0
ערד,עירייה,2014,1,357.0
ערד,עירייה,2014,2,428.0
ערד,עירייה,2014,3,579.0
ערד,עירייה,2014,4,341.0
ערד,עירייה,2015,1,416.0
ערד,עירייה,2015,2,397.0
ערד,עירייה,2015,3,436.0
ערד,עירייה,2015,4,202.0
ערד,עירייה,2016,1,340.0
ערד,עירייה,2016,2,472.0
ערד,עירייה,2016,3,466.0
ערד,עירייה,2016,4,246.0
ערד,עירייה,2017,1,472.0
ערד,עירייה,2017,2,243.0
ערוגות,מועצה אזורית באר טוביה,2012,1,3.0
ערוגות,מועצה אזורית באר טוביה,2012,2,3.0
ערוגות,מועצה אזורית באר טוביה,2012,3,2.0
ערוגות,מועצה אזורית באר טוביה,2012,4,5.0
ערוגות,מועצה אזורית באר טוביה,2013,1,12.0
ערוגות,מועצה אזורית באר טוביה,2013,2,14.0
ערוגות,מועצה אזורית באר טוביה,2013,4,2.0
ערוגות,מועצה אזורית באר טוביה,2014,1,1.0
ערוגות,מועצה אזורית באר טוביה,2014,2,5.0
ערוגות,מועצה אזורית באר טוביה,2014,4,5.0
ערוגות,מועצה אזורית באר טוביה,2015,1,16.0
ערוגות,מועצה אזורית באר טוביה,2015,2,15.0
ערוגות,מועצה אזורית באר טוביה,2015,3,25.0
ערוגות,מועצה אזורית באר טוביה,2016,1,11.0
ערוגות,מועצה אזורית באר טוביה,2016,2,13.0
ערוגות,מועצה אזורית באר טוביה,2016,3,6.0
ערוגות,מועצה אזורית באר טוביה,2016,4,15.0
ערערה,מועצה מקומית,2012,1,85.0
ערערה,מועצה מקומית,2012,2,77.0
ערערה,מועצה מקומית,2012,3,42.0
ערערה,מועצה מקומית,2012,4,38.0
ערערה,מועצה מקומית,2013,1,50.0
ערערה,מועצה מקומית,2013,2,53.0
ערערה,מועצה מקומית,2013,3,90.0
ערערה,מועצה מקומית,2013,4,170.0
ערערה,מועצה מקומית,2014,1,210.0
ערערה,מועצה מקומית,2014,2,120.0
ערערה,מועצה מקומית,2014,3,149.0
ערערה,מועצה מקומית,2014,4,98.0
ערערה,מועצה מקומית,2015,1,234.0
ערערה,מועצה מקומית,2015,2,158.0
ערערה,מועצה מקומית,2015,3,176.0
ערערה,מועצה מקומית,2015,4,109.0
ערערה,מועצה מקומית,2016,1,196.0
ערערה,מועצה מקומית,2016,2,119.0
ערערה,מועצה מקומית,2016,3,114.0
ערערה,מועצה מקומית,2016,4,141.0
ערערה,מועצה מקומית,2017,1,226.0
ערערה,מועצה מקומית,2017,2,83.0
ערערה בנגב,מועצה מקומית,2012,1,20.0
ערערה בנגב,מועצה מקומית,2012,2,20.0
ערערה בנגב,מועצה מקומית,2012,3,4.0
ערערה בנגב,מועצה מקומית,2012,4,15.0
ערערה בנגב,מועצה מקומית,2013,1,7.0
ערערה בנגב,מועצה מקומית,2013,2,15.0
ערערה בנגב,מועצה מקומית,2013,3,74.0
ערערה בנגב,מועצה מקומית,2013,4,16.0
ערערה בנגב,מועצה מקומית,2014,1,9.0
ערערה בנגב,מועצה מקומית,2014,2,7.0
ערערה בנגב,מועצה מקומית,2014,3,31.0
ערערה בנגב,מועצה מקומית,2014,4,6.0
ערערה בנגב,מועצה מקומית,2015,1,21.0
ערערה בנגב,מועצה מקומית,2015,2,70.0
ערערה בנגב,מועצה מקומית,2015,3,65.0
ערערה בנגב,מועצה מקומית,2015,4,4.0
ערערה בנגב,מועצה מקומית,2016,1,89.0
ערערה בנגב,מועצה מקומית,2016,2,44.0
ערערה בנגב,מועצה מקומית,2016,3,31.0
ערערה בנגב,מועצה מקומית,2016,4,46.0
ערערה בנגב,מועצה מקומית,2017,1,58.0
ערערה בנגב,מועצה מקומית,2017,2,33.0
עשרת,מועצה אזורית גדרות,2012,1,2.0
עשרת,מועצה אזורית גדרות,2012,2,2.0
עשרת,מועצה אזורית גדרות,2012,3,2.0
עשרת,מועצה אזורית גדרות,2012,4,6.0
עשרת,מועצה אזורית גדרות,2013,1,3.0
עשרת,מועצה אזורית גדרות,2013,2,12.0
עשרת,מועצה אזורית גדרות,2013,3,13.0
עשרת,מועצה אזורית גדרות,2013,4,3.0
עשרת,מועצה אזורית גדרות,2014,1,6.0
עשרת,מועצה אזורית גדרות,2014,2,20.0
עשרת,מועצה אזורית גדרות,2015,2,3.0
עשרת,מועצה אזורית גדרות,2015,3,1.0
עשרת,מועצה אזורית גדרות,2016,2,8.0
עשרת,מועצה אזורית גדרות,2016,3,3.0
עשרת,מועצה אזורית גדרות,2016,4,10.0
עשרת,מועצה אזורית גדרות,2017,1,4.0
עתלית,מועצה אזורית חוף הכרמל,2012,1,59.0
עתלית,מועצה אזורית חוף הכרמל,2012,2,52.0
עתלית,מועצה אזורית חוף הכרמל,2012,3,130.0
עתלית,מועצה אזורית חוף הכרמל,2012,4,66.0
עתלית,מועצה אזורית חוף הכרמל,2013,1,123.0
עתלית,מועצה אזורית חוף הכרמל,2013,2,111.0
עתלית,מועצה אזורית חוף הכרמל,2013,3,53.0
עתלית,מועצה אזורית חוף הכרמל,2013,4,90.0
עתלית,מועצה אזורית חוף הכרמל,2014,1,107.0
עתלית,מועצה אזורית חוף הכרמל,2014,2,119.0
עתלית,מועצה אזורית חוף הכרמל,2014,3,133.0
עתלית,מועצה אזורית חוף הכרמל,2014,4,101.0
עתלית,מועצה אזורית חוף הכרמל,2015,1,152.0
עתלית,מועצה אזורית חוף הכרמל,2015,2,121.0
עתלית,מועצה אזורית חוף הכרמל,2015,3,133.0
עתלית,מועצה אזורית חוף הכרמל,2015,4,117.0
עתלית,מועצה אזורית חוף הכרמל,2016,1,35.0
עתלית,מועצה אזורית חוף הכרמל,2016,2,48.0
עתלית,מועצה אזורית חוף הכרמל,2016,3,49.0
עתלית,מועצה אזורית חוף הכרמל,2016,4,40.0
עתלית,מועצה אזורית חוף הכרמל,2017,1,54.0
עתלית,מועצה אזורית חוף הכרמל,2017,2,16.0
פארק תעשיות עמק חפר,,2012,2,2.0
פארק תעשיות עמק חפר,,2012,3,2.0
פארק תעשיות עמק חפר,,2013,1,1.0
פארק תעשיות עמק חפר,,2013,2,1.0
פארק תעשיות עמק חפר,,2013,3,1.0
פארק תעשיות עמק חפר,,2014,1,3.0
פארק תעשיות עמק חפר,,2014,2,3.0
פארק תעשיות עמק חפר,,2014,3,5.0
פארק תעשיות עמק חפר,,2014,4,3.0
פארק תעשיות עמק חפר,,2015,1,10.0
פארק תעשיות עמק חפר,,2015,2,5.0
פארק תעשיות עמק חפר,,2015,3,12.0
פדואל,מועצה אזורית שומרון,2013,2,1.0
פדואל,מועצה אזורית שומרון,2016,3,1.0
פדויים,מועצה אזורית מרחבים,2012,1,1.0
פדויים,מועצה אזורית מרחבים,2013,3,2.0
פדויים,מועצה אזורית מרחבים,2014,2,1.0
פדויים,מועצה אזורית מרחבים,2015,4,1.0
פדויים,מועצה אזורית מרחבים,2016,3,3.0
פדויים,מועצה אזורית מרחבים,2017,2,1.0
פדיה,מועצה אזורית גזר,2012,1,2.0
פדיה,מועצה אזורית גזר,2012,2,4.0
פדיה,מועצה אזורית גזר,2012,3,4.0
פדיה,מועצה אזורית גזר,2013,1,5.0
פדיה,מועצה אזורית גזר,2013,2,1.0
פדיה,מועצה אזורית גזר,2013,3,2.0
פדיה,מועצה אזורית גזר,2015,2,3.0
פדיה,מועצה אזורית גזר,2015,3,2.0
פדיה,מועצה אזורית גזר,2016,1,5.0
פדיה,מועצה אזורית גזר,2016,2,2.0
פדיה,מועצה אזורית גזר,2016,3,3.0
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2016,1,1.0
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2016,2,1.0
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2016,4,1.0
פוריה נווה עובד,מועצה אזורית עמק הירדן,2012,2,8.0
פוריה נווה עובד,מועצה אזורית עמק הירדן,2012,3,1.0
